PMID||SENTID||STRUCTURED ABSTRACT LABEL|NORMALIZED LABEL/PREDICTION|GOLD|SENTENCE
29953015|ab|6|29953015|INTERVENTIONS|RESULTS|RESULTS|Both patients were treated with intravenous diphenhydramine to abort the extrapyramidal motor response.
29953015|ab|7|29953015|OUTCOMES|CONCLUSIONS|RESULTS|Both patients similarly responded to treatment with intravenous diphenhydramine with abrupt resolution of the motor response.
29953015|ab|8|29953015|LESSONS|CONCLUSIONS|CONCLUSIONS|Sympathetic blockade may interfere with the adaptive autonomic reflex circuits of the motor balance homeostasis in patients with complex regional pain syndrome.
29953015|ab|9|29953015|LESSONS|CONCLUSIONS|CONCLUSIONS|Disinhibition of extrapyramidal system may lead to immediate expression of extrapyramidal signs following the sympathetic block.
29953015|ab|10|29953015|LESSONS|BACKGROUND|CONCLUSIONS|Diphenhydramine, with its anti-histaminic and anticholinergic properties, may be effective in aborting such extrapyramidal signs, and should be considered as a treatment option in similar cases.
28226245|ab|1|28226245||BACKGROUND|BACKGROUND|Corneal inflammation is often encountered as a key pathological event in many corneal diseases.
28226245|ab|2|28226245||BACKGROUND|BACKGROUND|Current treatments involve topical corticosteroids which require frequent instillations due to rapid tear turnover, causing side-effects such as corneal toxicity and elevated intraocular pressure (IOP).
28226245|ab|3|28226245||OBJECTIVE|BACKGROUND|Hence, new interventions that can reduce side effects, dosing frequency, and increase patient compliance can be highly beneficial.
28226245|ab|4|28226245||METHODS|OBJECTIVE|In this study, we explore a subconjunctival injectable gel based on G4-PAMAM dendrimer and hyaluronic acid, cross-linked using thiol-ene click chemistry, incorporated with dendrimer dexamethasone (D-Dex) conjugates as a potential strategy for sustained delivery and enhanced bioavailability of corticosteroids.
28226245|ab|5|28226245||METHODS|METHODS|The efficacy of the injectable gel formulation was evaluated in a rat mild alkali burn model.
28226245|ab|6|28226245||RESULTS|METHODS|Fluorescently-labelled dendrimers (D-Cy5) incorporated in the gel release D-Cy5 in vivo.
28226245|ab|7|28226245||METHODS|RESULTS|The released D-Cy5 selectively targets and localizes within corneal macrophages in inflamed rat cornea but not in healthy controls.
28226245|ab|8|28226245||METHODS|METHODS|This pathology dependent biodistribution was exploited for drug delivery, by incorporating D-Dex in the injectable gel.
28226245|ab|9|28226245||RESULTS|METHODS|The attenuation of corneal inflammation by D-Dex gels was assessed using various clinical and biochemical parameters over a 2-week period.
28226245|ab|10|28226245||RESULTS|RESULTS|Subconjunctival D-Dex gel treatment resulted in favorable clinically-relevant outcomes with reduced central corneal thickness and improved corneal clarity compared to free-Dex and placebo gel controls.
28226245|ab|11|28226245||CONCLUSIONS|RESULTS|The extent of corneal neovascularization was significantly reduced in the D-Dex group.
28226245|ab|12|28226245||RESULTS|CONCLUSIONS|These findings suggest that D-Dex attenuates corneal inflammation more effectively than free-Dex by attenuating macrophage infiltration and pro-inflammatory cytokines expression.
28226245|ab|13|28226245||CONCLUSIONS|RESULTS|A significant elevation in IOP was not observed in the D-Dex group but was observed in the free-Dex group.
28226245|ab|14|28226245||BACKGROUND|CONCLUSIONS|This novel injectable D-Dex gel may be a potential drug delivery platform for the treatment of many inflammatory ocular surface disorders such as dry eye, auto-immune keratitis and post-surgical complications where frequent steroid administration is required.
29958221|ab|1|29958221|BACKGROUND|BACKGROUND|BACKGROUND|Cardiotoxic effects of local anesthetics (LAs) involve inhibition of NaV1.5 voltage-gated Na channels.
29958221|ab|2|29958221|BACKGROUND|BACKGROUND|BACKGROUND|Metastatic breast and colon cancer cells also express NaV1.5, predominantly the neonatal splice variant (nNaV1.5) and their inhibition by LAs reduces invasion and migration.
29958221|ab|3|29958221|BACKGROUND|BACKGROUND|BACKGROUND|It may be advantageous to target cancer cells while sparing cardiac function through selective blockade of nNaV1.5 and/or by preferentially affecting inactivated NaV1.5, which predominate in cancer cells.
29958221|ab|4|29958221|BACKGROUND|METHODS|OBJECTIVE|We tested the hypotheses that lidocaine and levobupivacaine differentially affect (1) adult (aNaV1.5) and nNaV1.5 and (2) the resting and inactivated states of NaV1.5.
29958221|ab|5|29958221|METHODS|METHODS|METHODS|The whole-cell voltage-clamp technique was used to evaluate the actions of lidocaine and levobupivacaine on recombinant NaV1.5 channels expressed in HEK-293 cells.
29958221|ab|6|29958221|METHODS|METHODS|METHODS|Cells were transiently transfected with cDNAs encoding either aNaV1.5 or nNaV1.5.
29958221|ab|7|29958221|METHODS|RESULTS|METHODS|Voltage protocols were applied to determine depolarizing potentials that either activated or inactivated 50% of maximum conductance (V(1/2) activation and V(1/2) inactivation, respectively).
29958221|ab|8|29958221|RESULTS|RESULTS|RESULTS|Lidocaine and levobupivacaine potently inhibited aNaV1.5 (IC50 mean [SD]: 20 [22] and 1 [0.6] microM, respectively) and nNaV1.5 (IC50 mean [SD]: 17 [10] and 3 [1.6] microM, respectively) at a holding potential of -80 mV.
29958221|ab|9|29958221|RESULTS|RESULTS|RESULTS|IC50s differed significantly between lidocaine and levobupivacaine with no influence of splice variant.
29958221|ab|10|29958221|RESULTS|RESULTS|RESULTS|Levobupivacaine induced a statistically significant depolarizing shift in the V(1/2) activation for aNaV1.5 (mean [SD] from -32 [4.6] mV to -26 [8.1] mV) but had no effect on the voltage dependence of activation of nNaV1.5.
29958221|ab|11|29958221|RESULTS|RESULTS|RESULTS|Lidocaine had no effect on V(1/2) activation of either variant but caused a significantly greater depression of maximum current mediated by nNaV1.5 compared to aNaV1.5.
29958221|ab|12|29958221|RESULTS|RESULTS|RESULTS|Similar statistically significant shifts in the V(1/2) inactivation (approximately -10 mV) occurred for both LAs and NaV1.5 variants.
29958221|ab|13|29958221|RESULTS|RESULTS|RESULTS|Levobupivacaine (1 microM) caused a significantly greater slowing of recovery from inactivation of both variants than did lidocaine (10 microM).
29958221|ab|14|29958221|RESULTS|RESULTS|RESULTS|Both LAs caused approximately 50% tonic inhibition of aNaV1.5 or nNaV1.5 when holding at -80 mV.
29958221|ab|15|29958221|RESULTS|RESULTS|RESULTS|Neither LA caused tonic block at a holding potential of either -90 or -120 mV, voltages at which there was little steady-state inactivation.
29958221|ab|16|29958221|RESULTS|CONCLUSIONS|RESULTS|Higher concentrations of either lidocaine (300 microM) or levobupivacaine (100 microM) caused significantly more tonic block at -120 mV.
29958221|ab|17|29958221|CONCLUSIONS|BACKGROUND|CONCLUSIONS|These data demonstrate that low concentrations of the LAs exhibit inactivation-dependent block of NaV1.5, which may provide a rationale for their use to safely inhibit migration and invasion by metastatic cancer cells without cardiotoxicity.
29952817|ab|1|29952817|BACKGROUND|BACKGROUND|BACKGROUND|One important example of impaired motor function after surgery is diaphragmatic dysfunction after upper abdominal surgery.
29952817|ab|2|29952817|BACKGROUND|BACKGROUND|OBJECTIVE|In this study, the authors directly recorded efferent phrenic nerve activity and determined the effect of the upper abdominal incision.
29952817|ab|3|29952817|BACKGROUND|METHODS|OBJECTIVE|The authors hypothesized that phrenic motor output would be decreased after the upper abdominal incision; it was also hypothesized that blocking sensory input from the incision using thoracic epidural anesthesia would diminish this incision-induced change in phrenic motor activity.
29952817|ab|4|29952817|METHODS|METHODS|METHODS|Efferent phrenic activity was recorded 1 h to 10 days after upper abdominal incision in urethane-anesthetized rats.
29952817|ab|5|29952817|METHODS|METHODS|METHODS|Ventilatory parameters were measured in unanesthetized rats using whole-body plethysmography at multiple time points after incision.
29952817|ab|6|29952817|METHODS|RESULTS|METHODS|The authors then determined the effect of thoracic epidural anesthesia on phrenic nerve activity and ventilatory parameters after incision.
29952817|ab|7|29952817|RESULTS|RESULTS|RESULTS|Phrenic motor output remained reduced by approximately 40% 1 h and 1 day after incision, but was not different from the sham group by postoperative day 10.
29952817|ab|8|29952817|RESULTS|RESULTS|RESULTS|One day after incision (n = 9), compared to sham-operated animals (n = 7), there was a significant decrease in spike frequency area-under-the-curve (median [interquartile range]: 54.0 [48.7 to 84.4] vs.
29952817|ab|9|29952817|RESULTS|RESULTS|RESULTS|97.8 [88.7 to 130.3]; P = 0.0184), central respiratory rate (0.71 [0.63 to 0.79] vs. 0.86 [0.82 to 0.93]/s; P = 0.0460), and inspiratory-to-expiratory duration ratio (0.46 [0.44 to 0.55] vs. 0.78 [0.72 to 0.93]; P = 0.0023).
29952817|ab|10|29952817|RESULTS|RESULTS|RESULTS|Unlike humans, a decrease, not an increase, in breathing frequency has been observed after the abdominal incision in whole-body plethysmography.
29952817|ab|11|29952817|RESULTS|CONCLUSIONS|RESULTS|Thoracic epidural anesthesia attenuated the incision-induced changes in phrenic motor output and ventilatory parameters.
29952817|ab|12|29952817|CONCLUSIONS|CONCLUSIONS|CONCLUSIONS|Upper abdominal incision decreased phrenic motor output and ventilatory parameters, and this incision-induced impairment was attenuated by thoracic epidural anesthesia.
29952817|ab|13|29952817|CONCLUSIONS|BACKGROUND|CONCLUSIONS|The authors' results provide direct evidence that afferent inputs from the upper abdominal incision induce reflex inhibition of phrenic motor activity.
29792764|ab|1|29792764|BACKGROUND|OBJECTIVE|BACKGROUND|Pain in sickle cell disease (SCD) is often joined by other affective disorders such as depression and/or sleep impairment that can impact pain levels and quality of life (QoL).
29792764|ab|2|29792764|AIM|METHODS|OBJECTIVE|To develop a guideline to improve the process of assessment and treatment of depression and sleep impairment in patients admitted with SCD.
29792764|ab|3|29792764|METHOD|METHODS|METHODS|An interdisciplinary team used the Stetler model to create the Guideline for the Evaluation and Treatment of Depression and Sleep Impairment in Sickle Cell Disease.
29792764|ab|4|29792764|METHOD|RESULTS|METHODS|Patients were assessed, offered treatments and reassessed during the project period.
29792764|ab|5|29792764|RESULTS|RESULTS|RESULTS|Both depression and QoL scores showed significant improvement by the end of the project.
29792764|ab|6|29792764|RESULTS|CONCLUSIONS|RESULTS|Significant correlations were found between pain, depression and sleep; depression, pain, sleep and QoL; sleep, pain and depression; and QoL and depression.
29792764|ab|7|29792764|CONCLUSIONS|BACKGROUND|CONCLUSIONS|Interdisciplinary teams are effective in creating a guideline to assess and treat depression and sleep impairment and their effects on pain and QoL in patients with SCD.
29956632|ab|1|29956632|BACKGROUND|BACKGROUND|BACKGROUND|In women, changes in estrogen levels may increase incidence and/or symptomatology of depression and affect the response to antidepressant treatments.
29956632|ab|2|29956632|BACKGROUND|OBJECTIVE|BACKGROUND|Estrogen therapy in females may provide some mood benefits as a single treatment, or might augment clinical response to antidepressants that inhibit serotonin reuptake.
29956632|ab|3|29956632|OBJECTIVE|METHODS|OBJECTIVE|We analyzed the mechanisms of estradiol action involved in the regulation of gene expression that modulate serotonin neurotransmission implicated in depression.
29956632|ab|4|29956632|METHOD|RESULTS|METHODS|Publications were identified by a literature search on PubMed.
29956632|ab|5|29956632|RESULTS|RESULTS|RESULTS|The participation of estradiol in depression may include regulation of the expression of tryptophan hydroxylase-2, monoamine oxidase A and B, serotonin transporter and serotonin-1A receptor.
29956632|ab|6|29956632|RESULTS|RESULTS|RESULTS|This effect is mediated by estradiol binding to intracellular estrogen receptor that interacts with estrogen response elements in the promoter sequences of tryptophan hydroxylase-2, serotonin transporter and monoamine oxidase-B.
29956632|ab|7|29956632|RESULTS|CONCLUSIONS|RESULTS|In addition to directly binding deoxyribonucleic acid, estrogen receptor can tether to other transcription factors, including activator protein 1, specificity protein 1, CCAAT/enhancer binding protein beta and nuclear factor kappa B to regulate gene promoters that lack estrogen response elements, such as monoamine oxidase-A and serotonin 1A receptor.
29956632|ab|8|29956632|CONCLUSION|CONCLUSIONS|CONCLUSIONS|Estradiol increases tryptophan hydroxylase-2 and serotonin transporter expression and decreases the expression of serotonin 1A receptor and monoamine oxidase A and B through the interaction with its intracellular receptors.
29956632|ab|9|29956632|CONCLUSION|OBJECTIVE|CONCLUSIONS|The understanding of molecular mechanisms of estradiol regulation on the protein expression that modulates serotonin neurotransmission will be helpful for development of new and more effective treatment for women with depression.
29803694|ab|1|29803694|OBJECTIVES|BACKGROUND|OBJECTIVE|The aim of this study was to perform a comprehensive analysis of factors that affect procedural outcomes of transcatheter aortic valve replacement using the ACURATE neo prosthesis (Symetis/Boston, Ecublens, Switzerland).
29803694|ab|2|29803694|BACKGROUND|METHODS|BACKGROUND|Predictors of procedural outcomes using the ACURATE neo prosthesis are poorly understood.
29803694|ab|3|29803694|METHODS|METHODS|METHODS|A total of 500 patients underwent transfemoral aortic valve replacement with the ACURATE neo prosthesis.
29803694|ab|4|29803694|METHODS|METHODS|METHODS|Device landing zone calcification was stratified as severe, moderate, or mild.
29803694|ab|5|29803694|METHODS|RESULTS|METHODS|Anatomic and procedural predictors of second-degree or greater paravalvular leakage and permanent pacemaker implantation were assessed.
29803694|ab|6|29803694|RESULTS|RESULTS|RESULTS|Post-procedural second-degree or greater paravalvular leakage was more frequent with increasing device landing zone calcification (mild 0.8% vs. moderate 5.0% vs. severe 13.0%, p < 0.001), whereas permanent pacemaker implantation was independent of device landing zone calcification.
29803694|ab|7|29803694|RESULTS|RESULTS|RESULTS|More severe periannular calcification (odds ratio [OR]: 1.007; 95% confidence interval [CI]: 1.003 to 1.010; p < 0.001), less oversizing (OR: 0.867; 95% CI: 0.773 to 0.971; p = 0.014), the presence of annular plaque protrusions (OR: 2.756; 95% CI: 1.138 to 6.670; p = 0.025), and aortic movement of the delivery system after full deployment (OR: 5.593; 95% CI: 1.299 to 24.076; p = 0.02), and sinotubular junction height (OR: 1.156; 95% CI: 1.007 to 1.328; p = 0.04) independently predicted second-degree or greater paravalvular leakage.
29803694|ab|8|29803694|RESULTS|CONCLUSIONS|RESULTS|Predictors of permanent pacemaker implantation were pre-existing right bundle branch block (OR: 3.122; 95% CI: 1.261 to 7.731; p = 0.01) and more oversizing (OR: 1.111; 95% CI: 1.009 to 1.222; p = 0.03).
29803694|ab|9|29803694|CONCLUSIONS|BACKGROUND|CONCLUSIONS|Successful transcatheter aortic valve replacement using the ACURATE neo device predominantly depends on careful patient selection with appropriate oversizing and taking into account the individual anatomy and calcium distribution of the aortic root.
29848281|ab|1|29848281|BACKGROUND|BACKGROUND|BACKGROUND|Glycogen synthase kinase-3beta plays a significant role in the regulation of various pathological pathways relating to the Central Nervous System (CNS).
29848281|ab|2|29848281|BACKGROUND|OBJECTIVE|BACKGROUND|Dysregulation of Glycogen synthase kinase 3 (GSK-3) activity gives rise to numerous neuroinflammation and neurodegenerative related disorders that affect the whole central nervous system.
29848281|ab|3|29848281|OBJECTIVE|METHODS|BACKGROUND|By the sequential application of in-silico tools, efforts have been attempted to design the novel GSK-3beta inhibitors.
29848281|ab|4|29848281|METHOD|METHODS|OBJECTIVE|Owing to the potential role of GSK-3beta in nervous disorders, we have attempted to develop the quantitative four featured pharmacophore model comprising two Hydrogen Bond Acceptors (HBA), one Ring Aromatic (RA), and one Hydrophobe (HY), which were further affirmed by costfunction analysis, rm2 matrices, internal and external test set validation and Guner-Henry (GH) scoring analysis.
29848281|ab|5|29848281|METHOD|METHODS|METHODS|Validated pharmacophoric model was used for virtual screening and out of 345 compounds, two potential virtual hits were finalized that were on the basis of fit value, estimated activity and Lipinski's violation.
29848281|ab|6|29848281|METHOD|RESULTS|METHODS|The chosen compounds were subjected to dock within the active site of GSK-3beta.
29848281|ab|7|29848281|RESULT|RESULTS|RESULTS|Four essential features, i.e., two Hydrogen Bond Acceptors (HBA), one Ring Aromatic (RA), and one Hydrophobe (HY), were subjected to build the pharmacophoric model and showed good correlation coefficient, RMSD and cost difference values of 0.91, 0.94 and 42.9 respectively and further model was validated employing cost-function analysis, rm2-matrices, internal and external test set prediction with r2 value of 0.77 and 0.84.
29848281|ab|8|29848281|RESULT|CONCLUSIONS|RESULTS|Docked conformations showed potential interactions in between the features of the identified hits (NCI 4296, NCI 3034) and the amino acids present in the active site.
29848281|ab|9|29848281|CONCLUSION|OBJECTIVE|CONCLUSIONS|In line with the overhead discussion, and through our stepwise computational approaches, we have identified novel, structurally diverse glycogen synthase kinase inhibitors.
29954311|ab|1|29954311|OBJECTIVES|OBJECTIVE|OBJECTIVE|To compare the prevalence of multimorbidity and its impact on mortality among Aboriginal and non-Aboriginal Australians who had been hospitalised in New South Wales in the previous 10 years.
29954311|ab|2|29954311|OBJECTIVES|METHODS|METHODS|Cohort study analysis of linked NSW hospital (Admitted Patient Data Collection) and mortality data for 5 437 018 New South Wales residents with an admission to a NSW hospital between 1 March 2003 and 1 March 2013, and alive at 1 March 2013.
29954311|ab|3|29954311|MAIN OUTCOME MEASURES|METHODS|METHODS|Admissions for 30 morbidities during the 10-year study period were identified.
29954311|ab|4|29954311|MAIN OUTCOME MEASURES|RESULTS|METHODS|The primary outcome was the presence or absence of multimorbidity during the 10-year lookback period; the secondary outcome was mortality in the 12 months from 1 March 2013 to 1 March 2014.
29954311|ab|5|29954311|RESULTS|RESULTS|RESULTS|31.5% of Aboriginal patients had at least one morbidity and 16.1% had two or more, compared with 25.0% and 12.1% of non-Aboriginal patients.
29954311|ab|6|29954311|RESULTS|RESULTS|RESULTS|After adjusting for age, sex, and socio-economic status, the prevalence of multimorbidity among Aboriginal people was 2.59 times that for non-Aboriginal people (95% CI, 2.55-2.62).
29954311|ab|7|29954311|RESULTS|RESULTS|RESULTS|The prevalence of multimorbidity was higher among Aboriginal people in all age groups, in younger age groups because of the higher prevalence of mental morbidities, and from age 60 because of physical morbidities.
29954311|ab|8|29954311|RESULTS|CONCLUSIONS|RESULTS|The age-, sex- and socio-economic status-adjusted hazard of one-year mortality (Aboriginal v non-Aboriginal Australians) was 2.43 (95% CI, 2.24-2.62), and 1.51 (95% CI, 1.39-1.63) after also adjusting for morbidity count.
29954311|ab|9|29954311|CONCLUSIONS|CONCLUSIONS|CONCLUSIONS|The prevalence of multimorbidity was higher among Aboriginal than non-Aboriginal patients, and this difference accounted for much of the difference in mortality between the two groups.
29954311|ab|10|29954311|CONCLUSIONS|BACKGROUND|CONCLUSIONS|Evidence-based interventions for reducing multimorbidity among Aboriginal and Torres Strait Islander Australians must be a priority.
28440735|ab|1|28440735||BACKGROUND|BACKGROUND|Nuclear factor E2-related factor 2 (Nrf2) is a transcription factor known to induce the expression of a variety of antioxidant and detoxification genes.
28440735|ab|2|28440735||OBJECTIVE|BACKGROUND|Recently, increasing evidence has revealed roles for Nrf2 in glucose, lipid, and energy metabolism; however, the exact functions of Nrf2 in hepatocyte biology are largely unclear.
28440735|ab|3|28440735||METHODS|OBJECTIVE|In the current study, the transient knockdown of Nrf2 via siRNA transfection enhanced the glucose uptake of fasting AML12 hepatocytes to 325.3 +/- 11.1% ( P < 0.05) of that of untransfected control cells.
28440735|ab|4|28440735||RESULTS|METHODS|The impacts of Nrf2 knockdown (NK) on the antioxidant system, inflammatory response, and glucose metabolism were then examined in AML12 cells under both high-glucose (33 mmol/L) and low-glucose (4.5 mmol/L) conditions.
28440735|ab|5|28440735||RESULTS|RESULTS|NK lowered the gene and protein expression of the anti-oxidases heme oxygenase-1 and NAD(P)H: quinone oxidoreductase 1 and increased p-eukaryotic initiation factor-2alpha(S51), p-nuclear factor-kappaB p65(S276), and its downstream proinflammatory factors, including interleukin-1 beta, tumor necrosis factor-alpha, matrix metalloproteinase 2, and matrix metalloproteinase 9, at the protein level.
28440735|ab|6|28440735||OBJECTIVE|RESULTS|NK also altered the protein expression of fibroblast growth factor 21, glucose transporter type 4, insulin-like growth factor 1, forkhead box protein O1, p-AKT(S473), and p-GSK3alpha/beta(Y279/Y216), which are involved in glucose uptake, glycogenesis, and gluconeogenesis in AML12 cells.
28440735|ab|7|28440735||CONCLUSIONS|CONCLUSIONS|Our results provide a comprehensive understanding of the central role of Nrf2 in the regulation of glucose metabolism in AML12 hepatocytes, in addition to its classical roles in the regulation of redox signaling, endoplasmic reticulum stress and proinflammatory responses, and support the potential of Nrf2 as a therapeutic target for the prevention and treatment of obesity and other associated metabolic syndromes.
28440735|ab|8|28440735||RESULTS|CONCLUSIONS|Impact statement Increasing evidence supports the complexity of Nrf2 functions beyond the antioxidant and detoxification response.
28440735|ab|9|28440735||RESULTS|RESULTS|Previous in vivo studies employing either Nrf2-knockout or Nrf2-activated mice have achieved a similar endpoint: protection against an obese and insulin-resistant phenotype that includes impaired lipogenesis and gluconeogenesis in the liver.
28440735|ab|10|28440735||CONCLUSIONS|RESULTS|These apparently paradoxical observations led us to evaluate the impact of Nrf2 in liver cells in the absence of any influence from the systemic environment, including changes in the secretion of adipokines and proinflammatory cytokines by adipose tissues.
28440735|ab|11|28440735||CONCLUSIONS|CONCLUSIONS|In the present study, Nrf2 knockdown was sufficient to induce fundamental changes in the glucose metabolism of AML12 hepatocytes in addition to its classical cytoprotective functions.
28440735|ab|12|28440735||OBJECTIVE|CONCLUSIONS|We also discuss similarities and differences between our in vitro study and previous in vivo studies, which may be helpful to dissect and better understand in vivo data that represents the culmination of both local and systemic alterations.
29956489|ab|1|29956489|OBJECTIVE|METHODS|OBJECTIVE|The goal of this study was to determine attitudes and practices of physicians in training with respect to the evaluation and treatment of obesity.
29956489|ab|2|29956489|METHODS|METHODS|METHODS|Resident-generated admission and discharge notes of all 1,765 general medicine hospital admissions during 4 nonconsecutive months were analyzed, and any references to weight, obesity, BMI, adiposity, and body fat were identified.
29956489|ab|3|29956489|METHODS|RESULTS|METHODS|The full general resident cohort was then surveyed for perceptions and behaviors related to obesity.
29956489|ab|4|29956489|RESULTS|RESULTS|RESULTS|Obesity was considered a highly important medical issue by 98.5% of residents; 90% correctly identified a class II obesity Stunkard phenotype, and 80% accurately calculated a BMI given height and weight in metric units.
29956489|ab|5|29956489|RESULTS|RESULTS|RESULTS|Residents overestimated inpatient obesity prevalence (estimate = 75%; actual = 35%) and the rate of obesity recording in the hospital admission note (estimate = 94%; actual = 49.5%).
29956489|ab|6|29956489|RESULTS|CONCLUSIONS|RESULTS|A BMI or current weight in the admission note or discharge summary was reported in none of the 1,765 patient records, and only 6% of the patients with obesity had obesity noted in either the inpatient admission or discharge assessment or plan.
29956489|ab|7|29956489|CONCLUSIONS|CONCLUSIONS|CONCLUSIONS|Though residents recognize obesity and its clinical implications, it is underreported in the assessment of inpatients.
29956489|ab|8|29956489|CONCLUSIONS|BACKGROUND|CONCLUSIONS|This low level of documenting obesity and its impact on clinical care planning underscores a missed opportunity to establish appropriate referrals and initiate treatment at a clinically opportune time.
29806679|ab|1|29806679|BACKGROUND|BACKGROUND|BACKGROUND|International guidelines suggest a screening panel for monoclonal gammopathies that contains serum protein electrophoresis (SPE), free light chain (FLC) measurements and immunofixation.
29806679|ab|2|29806679|BACKGROUND|OBJECTIVE|BACKGROUND|This combination provides the possibility of a timely accurate diagnosis.
29806679|ab|3|29806679|AIM|METHODS|OBJECTIVE|To evaluate the sensibility of a simple screening panel (SPE + FLC).
29806679|ab|4|29806679|MATERIAL AND METHODS|RESULTS|METHODS|We analyzed 191 consecutive serum samples of patients with a suspected monoclonal gammopathy (MG).
29806679|ab|5|29806679|RESULTS|RESULTS|RESULTS|Seventy five patients were diagnosed with MG.
29806679|ab|6|29806679|RESULTS|CONCLUSIONS|RESULTS|The sensitivity and specificity of the combination of SPE + FLC for the diagnosis of monoclonal gammopathy were 95% (95% confidence intervals 89-99) and 99% (95% confidence intervals 96-100), respectively.
29806679|ab|7|29806679|CONCLUSIONS|BACKGROUND|CONCLUSIONS|We were able to validate the international recommendations on the diagnostic accuracy of this simple combination of two tests in serum for monoclonal gammopathy.
29954327|ab|1|29954327|BACKGROUND|BACKGROUND|BACKGROUND|Anuran metamorphosis, which is obligatorily initiated and sustained by thyroid hormone (TH), is a dramatic example of extensive morphological, biochemical and cellular changes occurring during post-embryonic development.
29954327|ab|2|29954327|BACKGROUND|BACKGROUND|BACKGROUND|Thus, it provides an ideal model to understand the actions of the hormone and molecular mechanisms underlying these developmental and apoptotic processes.
29954327|ab|3|29954327|BACKGROUND|BACKGROUND|BACKGROUND|In addition to transcriptional factors, microRNAs (miRNAs) play key roles in diverse biological processes via post-transcriptional repression of mRNAs.
29954327|ab|4|29954327|BACKGROUND|BACKGROUND|BACKGROUND|However, the possible role of miRNAs in anuran metamorphosis is not well understood.
29954327|ab|5|29954327|BACKGROUND|BACKGROUND|BACKGROUND|Screening and identification of TH-responding miRNAs are required to reveal the integrated regulatory mechanisms of TH during metamorphosis.
29954327|ab|6|29954327|BACKGROUND|RESULTS|OBJECTIVE|Given the specific role of TRs during M. fissipes metamorphosis and the characteristics of M. fissipes as an ideal model, Illumina sequencing technology was employed to get a full scope of miRNA in M. fissipes metamorphosis treated by T3.
29954327|ab|7|29954327|RESULTS|RESULTS|RESULTS|Morphological and histological analysis revealed that 24 h T3 treatment M. fissipes tadpoles resembled that at the climax of natural metamorphosis.
29954327|ab|8|29954327|RESULTS|RESULTS|RESULTS|Thus, small RNA libraries were constructed from control and 24 h T3 treatment groups.
29954327|ab|9|29954327|RESULTS|RESULTS|RESULTS|A total of 164 conserved miRNAs and 36 predicted novel miRNAs were characterized.
29954327|ab|10|29954327|RESULTS|RESULTS|RESULTS|Furthermore, 5' first and ninth nucleotides of miRNAs were significantly enriched in U in our study.
29954327|ab|11|29954327|RESULTS|RESULTS|RESULTS|In all, 21 miRNAs were differentially expressed between the T3 and control groups (p < 0.01).
29954327|ab|12|29954327|RESULTS|RESULTS|RESULTS|A total of 10,206 unigenes were identified as target genes of these differentially expressed miRNAs.
29954327|ab|13|29954327|RESULTS|RESULTS|RESULTS|KEGG pathway analysis indicated that the most overrepresented miRNA target genes were enriched in the "PI3k-Akt signaling pathway".
29954327|ab|14|29954327|RESULTS|CONCLUSIONS|RESULTS|In addition, a network associated with the TH signaling pathway provides an opportunity to further understand the complex biological processes that occur in metamorphosis.
29954327|ab|15|29954327|CONCLUSIONS|CONCLUSIONS|CONCLUSIONS|We identified a large number of miRNAs during M. fissipes metamorphosis, and 21 of them were differentially expressed in the two groups that represented two different metamorphic stages.
29954327|ab|16|29954327|CONCLUSIONS|CONCLUSIONS|CONCLUSIONS|These miRNAs may play important roles during metamorphosis.
29954327|ab|17|29954327|CONCLUSIONS|BACKGROUND|CONCLUSIONS|The study gives us clues for further studies of the mechanisms of anuran metamorphosis and provides a model to study the mechanism of TH-affected biological processes in humans.
27448213|ab|1|27448213||BACKGROUND|BACKGROUND|Conflicting data is present in the literature about patients who are treated with percutaneous coronary intervention (PCI) due to the exaggeration of the non culprit artery.
27448213|ab|2|27448213||OBJECTIVE|BACKGROUND|The precise understanding of the non culprit artery in the setting of ST segment elevated myocardial infarct (STEMI) is important since the time and modality of the treatment is planned accordingly.
27448213|ab|3|27448213||METHODS|OBJECTIVE|The aim of this study is to evaluate the lesions in the non culprit coronary artery during primary PCI and control coronary angiography (CAG) using quantitative coronary angiography (QCA) in multivessel STEMI patients.
27448213|ab|4|27448213||METHODS|METHODS|In this study, multivessel disease STEMI patients whom underwent primary PCI between January 2010 and March 2011 were included.
27448213|ab|5|27448213||METHODS|METHODS|Critical stenosis degree was accepted as >/=70 % in the non culprit artery.
27448213|ab|6|27448213||METHODS|METHODS|All patients were evaluated with control CAG 1 month after primary PCI.
27448213|ab|7|27448213||METHODS|METHODS|Assessment with CAG was performed by two blinded cardiologists.
27448213|ab|8|27448213||RESULTS|METHODS|QCA program was used to evaluate reference artery diameter (RAD), minimum luminal diameter (MLD) and degree of stenosis.
27448213|ab|9|27448213||RESULTS|METHODS|With regard to the degree of stenosis, significant reduction was accepted as >/=15 % while % 5-15 decrease was accepted as moderate.
27448213|ab|10|27448213||RESULTS|RESULTS|Of the 81 patients, 61 were males and 20 were females (mean age 58.1 +/- 10).
27448213|ab|11|27448213||RESULTS|RESULTS|In the control CAG, the degree of non culprit artery stenosis was found to be decreased (p < 0.001) while RAD and MLD were increased (p < 0.001 and p < 0.001 respectively).
27448213|ab|12|27448213||RESULTS|RESULTS|Significant decrease in critical non culprit artery lesions was detected in 22 patients (20.9 %) meanwhile moderate reduction was observed in 26 patients (24.7 %).
