PMID||SENTID||STRUCTURED ABSTRACT LABEL|NORMALIZED LABEL/PREDICTION|GOLD|SENTENCE
29862956|ab|3|29862956|METHODS|METHODS|METHODS|This prospective cohort registry was conducted at Keio University Hospital, Tokyo, Japan, between May 2012 and July 2015 and included 84 patients with pMAC disease aged >/=75 years who had completed the HQOL questionnaire and 48 patients with pMAC disease who had been followed up and completed the HQOL questionnaire in cross-sectional and longitudinal analyses, respectively.
29862956|ab|4|29862956|RESULTS|RESULTS|RESULTS|In cross-sectional analyses, elderly patients with pMAC disease had significantly lower role-physical, general health, vitality, social functioning, role-emotional and role/social component scores than the general Japanese elderly population.
29862956|ab|5|29862956|RESULTS|RESULTS|RESULTS|Analysis of covariance revealed that patients with cavitary lesions had significantly worse physical functioning and SGRQ scores (P < 0.05).
29862956|ab|6|29862956|RESULTS|RESULTS|RESULTS|Longitudinal analysis showed that under-treatment, short duration of disease and positive sputum smear at baseline were predictors of worse HQOL at 12 months.
29862956|ab|7|29862956|CONCLUSIONS|CONCLUSIONS|CONCLUSIONS|Elderly patients with pMAC disease have reduced HQOL.
29862956|ab|8|29862956|CONCLUSIONS|CONCLUSIONS|CONCLUSIONS|Further large studies on HQOL are required to refine the use of this parameter in the treatment of these patients.
29948867|ab|1|29948867|PURPOSE|OBJECTIVE|BACKGROUND|Radiation-induced ureteral stricture disease poses significant surgical challenges.
29948867|ab|2|29948867|PURPOSE|OBJECTIVE|BACKGROUND|Ureteral substitution with ileum has long been a versatile option for reconstruction.
29948867|ab|3|29948867|PURPOSE|OBJECTIVE|OBJECTIVE|We evaluated outcomes in patients undergoing ileal ureter replacement for ureteral reconstruction due to radiation-induced ureteral stricture versus other causes.
29948867|ab|4|29948867|METHODS|METHODS|METHODS|Between July 1989 and June 2013, 155 patients underwent consecutive ileal ureter creation.
29948867|ab|5|29948867|METHODS|METHODS|METHODS|The study cohort included 104 patients with complete data sets and at least 7 months of follow up.
29948867|ab|6|29948867|METHODS|METHODS|METHODS|Records were retrospectively reviewed with regard to demographics, indications, complications, and renal deterioration.
29948867|ab|7|29948867|RESULTS|RESULTS|RESULTS|Surgical indications included radiation-induced stricture in 23 (22%) and non-radiation-induced stricture in 81 (78%).
29948867|ab|8|29948867|RESULTS|RESULTS|RESULTS|Comparing ileal ureter substitution due to radiation versus other stricture etiologies, no statistical significance was observed in regard to age (45.6 vs. 51.2, p = 0.141), hospital length of stay in days (8.8 vs. 7.7, p = 0.216), percent GFR loss (MDRD-4 vs. -5%, p = 0.670 and CKD-EPI-7 vs. -6%, p = 0.914), 30-day surgical complications (26.1 vs. 30.1%, p = 0.658), metabolic acidosis (8.7 vs. 1.2%, p = 0.059), and renal failure requiring dialysis (4.3 vs. 1.2%, p = 0.337).
29948867|ab|9|29948867|RESULTS|RESULTS|RESULTS|Fistula formation (13.0 vs. 3.7%, p = 0.095), partial small bowel obstructions (21.7 vs. 7.4%, p = 0.063), and small bowel obstructions requiring reoperation (13.0 vs. 1.2%, p = 0.033) approached or reached statistical significance.
29948867|ab|10|29948867|RESULTS|RESULTS|RESULTS|Using Kaplan-Meier methodology, there was no difference in time to worsening renal outcome between the radiation and non-radiation groups (p > 0.05).
29948867|ab|11|29948867|CONCLUSION|CONCLUSIONS|CONCLUSIONS|Ureteral substitution with ileum is an effective reconstructive option for radiation-induced ureteral strictures in carefully selected patients.
23566063|ab|1|23566063||BACKGROUND|BACKGROUND|Kiwifruit is a subtropical fruit that is very popular among consumers.
23566063|ab|2|23566063||BACKGROUND|BACKGROUND|Kiwifruit 'Hayward' ( Actinidia deliciosa C.F. Liang et A.R. Ferguson) is an important source of bioactive compounds and possesses high antioxidant capacity, but its value can be changed during ripening.
23566063|ab|3|23566063||OBJECTIVE|OBJECTIVE|The aim of this study was to compare the levels of total polyphenols (TP), ascorbic acid (AA), and total antioxidant capacities (TACs) of ethylene-treated and nontreated kiwifruits 'Hayward' from conventional and organic farming.
23566063|ab|4|23566063||METHODS|METHODS|The influence of these fruits on lipid profile, TAC, and liver enzymes in plasma of rats fed diets with cholesterol was studied.
23566063|ab|5|23566063||METHODS|METHODS|Ethylene treatment shortened the ripening of kiwifruits.
23566063|ab|6|23566063||METHODS|METHODS|Ethylene-treated kiwifruits from organic farming (OHE) have the highest contents of TP and TAC.
23566063|ab|7|23566063||METHODS|METHODS|The experiment in vivo was performed during 33 days on male Wistar rats (111 +/- 5 g), divided into six groups: one without cholesterol, control (C), and five groups with 1% of cholesterol (Chol).
23566063|ab|8|23566063||METHODS|METHODS|Four groups with cholesterol were supplemented with 5% of lyophilized kiwifruits: ethylene treated, organic (Chol/OHE) or conventional (Chol/CHE); and untreated, organic (Chol/OHC) or conventional (Chol/CHC).
23566063|ab|9|23566063||RESULTS|RESULTS|Cholesterol diets supplemented with kiwifruit influenced the palatability and feed intake, body gain, and FER.
23566063|ab|10|23566063||RESULTS|RESULTS|Diets containing kiwifruits significantly influenced the decrease of TG (61%), TC (29%), LDL-C (38%), atherogenic index TC/HDL-C (25%), and atherogenic index (AI, 32%), without differences between treatments.
23566063|ab|11|23566063||RESULTS|RESULTS|A significant increase of TAC in plasma of rats fed kiwifruit was obtained by DPPH (18%), FRAP (55%), and ABTS (55%).
23566063|ab|12|23566063||RESULTS|RESULTS|Aspartate aminotransferase (AST) activity in serum was significantly lower for all groups with kiwifruit supplementation.
23566063|ab|13|23566063||RESULTS|RESULTS|Alanine aminotransferase (ALT) was lower only in diet groups supplemented with conventional fruits in comparison with the cholesterol group.
23566063|ab|14|23566063||RESULTS|RESULTS|Glucose levels were higher in groups with kiwifruit supplementation than in C and Chol groups.
23566063|ab|15|23566063||RESULTS|RESULTS|Supplementation of Chol groups with organic kiwifruits influenced the prothrombin index and significantly decreased the amount of platelets (PLT) in blood.
23566063|ab|16|23566063||CONCLUSIONS|CONCLUSIONS|In conclusion, studied kiwifruit 'Hayward' can be a very good ingredient of the diet, especially for patients suffering from hypercholesterolemia and with other cardiovascular diseases, but not for diabetic patients.
29949146|ab|1|29949146|OBJECTIVE|OBJECTIVE|OBJECTIVE|To investigate the possible role of HOTTIP in the pathogenesis of endometrial cancer (EC) and its underlying mechanism.
29949146|ab|2|29949146|PATIENTS AND METHODS|METHODS|METHODS|76 EC tissues and 76 adjacent normal tissues were collected in this study.
29949146|ab|3|29949146|PATIENTS AND METHODS|METHODS|METHODS|HOTTIP expression was detected by qRT-PCR (quantitative Real-Time Polymerase Chain Reaction), and its relationship with clinical prognosis of EC patients was then analyzed.
29949146|ab|4|29949146|PATIENTS AND METHODS|METHODS|METHODS|The effect of in vitro HOTTIP on proliferation, cell cycle, apoptosis, colony formation, and migration was examined, respectively.
29949146|ab|5|29949146|PATIENTS AND METHODS|METHODS|METHODS|Furthermore, the impact of HOTTIP on PI3K/AKT pathway was explored.
29949146|ab|6|29949146|RESULTS|RESULTS|RESULTS|HOTTIP was remarkably overexpressed in EC patients.
29949146|ab|7|29949146|RESULTS|RESULTS|RESULTS|The survival rate of EC patients with high expression of HOTTIP was lower than that of patients with low expression, whereas the pathological grade and tumor size in high expression group were markedly higher than those of low expression group.
29949146|ab|8|29949146|RESULTS|RESULTS|RESULTS|After upregulation of HOTTIP by lentivirus transfection, the proliferation, colony formation, and migration of EC cells showed a remarkable increase, whereas cell apoptosis was remarkably inhibited.
29949146|ab|9|29949146|RESULTS|RESULTS|RESULTS|In addition, high expression of HOTTIP promoted the EC development by activating PI3K/AKT pathway.
29949146|ab|10|29949146|CONCLUSIONS|CONCLUSIONS|CONCLUSIONS|Overexpressed HOTTIP promotes the development of endometrial cancer via activating PI3K/AKT pathway.
29926902|ab|1|29926902|AIM|OBJECTIVE|OBJECTIVE|This study investigated the occupational health risk factors among nurses who work in public hospital surgical units.
29926902|ab|2|29926902|BACKGROUND|BACKGROUND|BACKGROUND|Nursing has a significant place in healthcare systems around the world.
29926902|ab|3|29926902|BACKGROUND|BACKGROUND|BACKGROUND|Surgical units are environments with certain risks, especially because of the possibility of exposure to various chemical, biologic or physical hazards.
29926902|ab|4|29926902|METHODS|METHODS|METHODS|This study was conducted with 229 nurses who were working in the 11 surgery units of a big university hospital.
29926902|ab|5|29926902|METHODS|METHODS|METHODS|In this cross-sectional study, a personal information form and an occupational risk factors scale were administered to respondents.
29926902|ab|6|29926902|METHODS|METHODS|METHODS|We performed factor and reliability analyses for the scale; the overall reliability of the 41 items was alpha = 0.924, and the factor analysis found the scale was feasible.
29926902|ab|7|29926902|RESULTS|RESULTS|RESULTS|Biologic and psychological risk factor levels were found to be high.
29926902|ab|8|29926902|RESULTS|RESULTS|RESULTS|Physical, chemical, ergonomic and radiation risk factor levels were moderate.
29926902|ab|9|29926902|RESULTS|RESULTS|RESULTS|The general occupational risk factor score was moderate.
29926902|ab|10|29926902|RESULTS|RESULTS|RESULTS|Nurses working night duty were confronted with physical and psychological risk factors at a higher rate compared with those working in the daytime.
29926902|ab|11|29926902|CONCLUSION|CONCLUSIONS|CONCLUSIONS|Reported occupational health problems by nurses were correlated with the descriptive properties of the nurses including age, sex, marital status, education level, working hours, mode of working and status of occupational health and safety training.
29926902|ab|12|29926902|CONCLUSION|CONCLUSIONS|CONCLUSIONS|Nurses experience different occupational risks.
29926902|ab|13|29926902|CONCLUSION|CONCLUSIONS|CONCLUSIONS|If these risks are identified, healthier working environments can be provided to the nurses by taking necessary precautions.
29926902|ab|14|29926902|CONCLUSION|CONCLUSIONS|CONCLUSIONS|IMPLICATIONS FOR SOCIAL  The health care provided by nurses who work in a healthy environment would be more efficient and of better quality, which will result in better economic and social outcomes for individual and communities.
29952691|ab|1|29952691|PURPOSE|OBJECTIVE|BACKGROUND|Exposure to high dose ionizing radiation leads to premature cell senescence and suppression of cell proliferation.
29952691|ab|2|29952691|PURPOSE|OBJECTIVE|BACKGROUND|In contrast, low dose and low dose-rate gamma-irradiation can lead to stimulation of cell proliferation.
29952691|ab|3|29952691|PURPOSE|OBJECTIVE|OBJECTIVE|We aimed to examine whether the low dose radiation-induced proliferation of normal human fibroblasts can lead to a progressive depletion of proliferation potential and to an early onset of senescence.
29952691|ab|4|29952691|MATERIALS AND METHODS|METHODS|METHODS|Normal human embryonic lung fibroblasts (HELF-104) at passage 22-24 were gamma-irradiated with doses of 0 (sham-irradiation), 10, 30, 50, 90, 120, 150, 200, 500 mGy as well as 1 and 2 Gy.
29952691|ab|5|29952691|MATERIALS AND METHODS|METHODS|METHODS|After irradiation, the fraction of cells positively stained for senescence-associated beta-galactosidase activity was measured weekly until the cell culture completely ceased to proliferate.
29952691|ab|6|29952691|RESULTS|RESULTS|RESULTS|We show that single irradiation of HELF-104 cells with 30 and 50 mGy resulted in deceleration of senescence.
29952691|ab|7|29952691|RESULTS|RESULTS|RESULTS|The suppression of senescence was observed during almost the entire length of the study up to a complete arrest of cell growth.
29952691|ab|8|29952691|CONCLUSIONS|CONCLUSIONS|CONCLUSIONS|Our data, together with the previously published observation of delayed stimulation of proliferation in HELF-104 cells exposed to 30 mGy, suggest that low dose gamma-irradiation can increase the overall proliferative potential of normal human fibroblasts.
29948752|ab|1|29948752|BACKGROUND|BACKGROUND|BACKGROUND|Acute myocardial infarction (MI) and the ensuing ischemic heart disease are approaching epidemic state.
29948752|ab|2|29948752|BACKGROUND|BACKGROUND|BACKGROUND|Unfortunately, no definitive therapies are available and human regenerative therapies have conflicting results.
29948752|ab|3|29948752|BACKGROUND|BACKGROUND|BACKGROUND|Limited stem cell retention following intracoronary administration has reduced the clinical efficacy of this novel therapy.
29948752|ab|4|29948752|BACKGROUND|BACKGROUND|BACKGROUND|Cathelicidin related antimicrobial peptides (CRAMPs) enhance chemotactic responsiveness of BMSPCs to low SDF-1 gradients, suggesting a potential role in BMSPCs engraftment.
29948752|ab|5|29948752|BACKGROUND|BACKGROUND|BACKGROUND|Here, we assessed the therapeutic efficacy of CRAMPs in the context of BMSPCs recruitment and retention via intracardiac delivery of CRAMP-treated BMSPCs or CRAMP-releasing hydrogels (HG) post-AMI.
29948752|ab|6|29948752|METHODS|METHODS|METHODS|For cell transplantation experiments, mice were randomized into 3 groups: MI followed by injection of PBS, BMMNCs alone, and BMMNCs pre-incubated with CRAMP.
29948752|ab|7|29948752|METHODS|METHODS|METHODS|During the in vivo HG studies, BM GFP chimera mice were randomized into 4 groups: MI followed by injection of HG alone, HG + SDF-1, HG + CRAMP, HG + SDF-1 + CRAMP.
29948752|ab|8|29948752|METHODS|METHODS|METHODS|Changes in cardiac function at 5 weeks after MI were assessed using echocardiography.
29948752|ab|9|29948752|METHODS|METHODS|METHODS|Angiogenesis was assessed using isolectin staining for capillary density.
29948752|ab|10|29948752|RESULTS|RESULTS|RESULTS|Mice treated with BMMNCs pre-incubated with CRAMP had smaller scars, enhanced cardiac recovery and less adverse remodeling.
29948752|ab|11|29948752|RESULTS|RESULTS|RESULTS|Histologically, this group had higher capillary density.
29948752|ab|12|29948752|RESULTS|RESULTS|RESULTS|Similarly, sustained CRAMP release from hydrogels enhanced the therapeutic effect of SDF-1, leading to enhanced functional recovery, smaller scar size and higher capillary density.
29948752|ab|13|29948752|CONCLUSION|CONCLUSIONS|CONCLUSIONS|Cathelicidins enhance BMMNC retention and recruitment after intramyocardial administration post-AMI resulting in improvements in heart physiology and recovery.
29948752|ab|14|29948752|CONCLUSION|CONCLUSIONS|CONCLUSIONS|Therapies employing these strategies may represent an attractive method for improving outcomes of regenerative therapies in human studies.
29945791|ab|1|29945791|BACKGROUND|BACKGROUND|BACKGROUND|Alpha (8-14Hz) oscillatory power is linked to cortical excitability and corresponding modulations of sensory evoked potentials and perceptual detection performance.
29945791|ab|2|29945791|BACKGROUND|BACKGROUND|BACKGROUND|In somatosensory cortex (S1), negative linear and inverted U-shape relationships exist, whereas its effect on the primary motor cortex (M1) is hardly known.
29945791|ab|3|29945791|OBJECTIVE|OBJECTIVE|OBJECTIVE|We used real-time EEG-triggered transcranial magnetic stimulation (TMS) of M1 to characterize the relationship between spontaneous sensorimotor mu-alpha power fluctuations at rest and corticospinal excitability.
29945791|ab|4|29945791|METHODS|METHODS|METHODS|In 16 subjects, mu-alpha power was continuously monitored over the left sensorimotor cortex, and each 10%-percentile bin of the individual mu-alpha power distribution was repeatedly targeted in pseudorandomized order by single-pulse TMS of left M1, measuring motor evoked potentials (MEP) in the contralateral hand.
29945791|ab|5|29945791|RESULTS|RESULTS|RESULTS|We found a weak positive relationship between mu-alpha power and MEP amplitude.
29945791|ab|6|29945791|CONCLUSION|CONCLUSIONS|CONCLUSIONS|Sensorimotor mu-alpha power may reflect a net facilitation or disinhibition of M1, possibly resulting from mu-alpha based suppression of excitatory and inhibitory input from S1.
24211653|ab|1|24211653||BACKGROUND|BACKGROUND|The prefrontal cortex (PFC) is involved in higher brain functions altered in schizophrenia.
24211653|ab|2|24211653||BACKGROUND|BACKGROUND|Classical antipsychotic drugs modulate information processing in cortico-limbic circuits via dopamine D2 receptor blockade in nucleus accumbens (NAc) whereas atypical antipsychotic drugs preferentially target cortical serotonin (5-HT) receptors.
24211653|ab|3|24211653||BACKGROUND|BACKGROUND|The brain networks involved in the therapeutic action of atypical drugs are not fully understood.
24211653|ab|4|24211653||BACKGROUND|BACKGROUND|Previous work indicated that medial PFC (mPFC) pyramidal neurons projecting to ventral tegmental area express 5-HT2A receptors suggesting that atypical antipsychotic drugs modulate dopaminergic activity distally, via 5-HT2A receptor (5-HT2A-R) blockade in PFC.
24211653|ab|5|24211653||OBJECTIVE|OBJECTIVE|Since the mPFC also projects heavily to NAc, we examined whether NAc-projecting pyramidal neurons also express 5-HT2A-R.
24211653|ab|6|24211653||METHODS|METHODS|Using a combination of retrograde tracing experiments and in situ hybridization we report that a substantial proportion of mPFC-NAc pyramidal neurons in rat brain express 5-HT2A-R mRNA in a layer- and area-specific manner (up to 68% in layer V of contralateral cingulate).
24211653|ab|7|24211653||RESULTS|METHODS|The functional relevance of 5-HT2A-R to modulate mPFC-NAc projections was examined in dual-probe microdialysis experiments.
24211653|ab|8|24211653||RESULTS|RESULTS|The application of the preferential 5-HT2A-R agonist DOI into mPFC enhanced glutamate release locally (+66 +/- 18%) and in NAc (+74 +/- 12%) indicating that cortical 5-HT2A-R activation augments glutamatergic transmission in NAc.
24211653|ab|9|24211653||CONCLUSIONS|CONCLUSIONS|Since NAc integrates glutamatergic and dopaminergic inputs, blockade of 5-HT2A-R by atypical drugs may reduce cortical excitatory inputs onto GABAergic neurons of NAc, adding to dopamine D2 receptor blockade.
24211653|ab|10|24211653||CONCLUSIONS|CONCLUSIONS|Together with previous observations, the present results suggest that atypical antipsychotic drugs may control the activity of the mesolimbic pathway at cell body and terminal level.
29957307|ab|1|29957307|INTRODUCTION|BACKGROUND|OBJECTIVE|The 2-fold purpose of this study was to evaluate the effects of acid etching and calcium chloride immersion on removal torque and the bone-cutting ability of orthodontic mini-implants (OMIs).
29957307|ab|2|29957307|METHODS|METHODS|METHODS|For the removal torque part of the study, 3 types of OMIs (titanium alloy) were evaluated in a rabbit model: OMIs with acid surface etching with and without calcium chloride immersion (ECG and EG, respectively) and a control group (CG), in which the OMIs had an untreated, machined surface.
29957307|ab|3|29957307|METHODS|METHODS|METHODS|We inserted 126 OMIs (42 OMIs per type) into both tibias of 21 male rabbits (5 months of age) with body weights of 3.0 to 3.5 kg.
29957307|ab|4|29957307|METHODS|METHODS|METHODS|Removal torque was evaluated after 1, 4, and 7 weeks.
29957307|ab|5|29957307|METHODS|METHODS|METHODS|To determine the OMIs' bone-cutting ability, total insertion time to place an OMI 6 mm into artificial bone was measured (6 OMIs per group).
29957307|ab|6|29957307|RESULTS|RESULTS|RESULTS|Removal torque values for the EG (3.97 +/- 0.52 Ncm) and ECG (4.21 +/- 0.44 Ncm) were statistically and significantly higher than those of the CG (3.02 +/- 0.53 Ncm) 1 week after implantation (P <0.05).
29957307|ab|7|29957307|RESULTS|RESULTS|RESULTS|The ECG (6.54 +/- 0.50, 6.61 +/- 0.66 Ncm) showed the highest removal torque value followed by the EG (5.68 +/- 0.58, 5.89 +/- 0.70 Ncm) and CG (3.43 +/- 0.62, 3.38 +/- 0.54 Ncm) at 4 and 7 weeks after implantation (P <0.05).
29957307|ab|8|29957307|RESULTS|RESULTS|RESULTS|Removal torque did not change over time with the CG, but with the ECG and EG, it was significantly higher in weeks 4 and 7 than in week 1 (P <0.05).
29957307|ab|9|29957307|RESULTS|RESULTS|RESULTS|Total insertion time was significantly greater for the EG than for the ECG and CG (P <0.05).
29957307|ab|10|29957307|CONCLUSIONS|CONCLUSIONS|CONCLUSIONS|Treating OMIs with a calcium chloride solution improved the initial bone reaction by preventing contamination of the implant surface, and increasing the surface roughness of OMIs by acid etching enhanced their stability without decreasing the bone-cutting ability compared with OMIs without surface treatment.
29953302|ab|1|29953302|CONTEXT|BACKGROUND|BACKGROUND|Ginkgo leaf tablets (GLTs) and losartan are often simultaneously used for the treatment of hypertension in Chinese clinics.
29953302|ab|2|29953302|CONTEXT|BACKGROUND|BACKGROUND|However, the herb-drug interaction between GLT and losartan is still unknown.
29953302|ab|3|29953302|OBJECTIVE|OBJECTIVE|OBJECTIVE|This study investigates the effects of GLT on the pharmacokinetics of losartan and its metabolite EXP3174 in rats and its potential mechanism.
29953302|ab|4|29953302|MATERIALS AND METHODS|METHODS|METHODS|The pharmacokinetic profiles of losartan and EXP3174 of orally administered losartan (10 mg/kg) with or without GLT pretreatment (80 mg/kg/day for 10 days) in Sprague-Dawley rats were determined.
29953302|ab|5|29953302|MATERIALS AND METHODS|METHODS|METHODS|In vitro, the effects of GLT on the metabolic stability of losartan were investigated with rat liver microsomes.
29953302|ab|6|29953302|RESULTS|RESULTS|RESULTS|The Cmax (1.22 +/- 0.25 vs 1.85 +/- 0.37 mug/mL) and the AUC(0-t) (6.99 +/- 1.05 vs 11.94 +/- 1.79 mg.h/L) of losartan increased significantly (p < 0.05) with GLT pretreatment, while the Cmax (1.05 +/- 0.19 vs 0.72 +/- 0.12 mug/mL) of EXP3174 decreased significantly (p < 0.05) compared to the control.
29953302|ab|7|29953302|RESULTS|RESULTS|RESULTS|The t1/2 of losartan was prolonged significantly from 3.94 +/- 0.62 to 4.75 +/- 0.52 h (p < 0.05).
29953302|ab|8|29953302|RESULTS|RESULTS|RESULTS|The metabolic stability of losartan was increased from 37.4 min to 59.6 min with GLT pretreatment.
29953302|ab|9|29953302|DISCUSSION AND CONCLUSIONS|CONCLUSIONS|CONCLUSIONS|The results indicate that GLT might increase the plasma concentration of losartan and decrease the concentration of EXP3174 through inhibiting the metabolism of losartan.
29958141|ab|1|29958141|BACKGROUND|BACKGROUND|BACKGROUND|5-fluorouracil (5-FU) is widely used for the treatment of renal carcinoma.
29958141|ab|2|29958141|BACKGROUND|BACKGROUND|BACKGROUND|However, drug resistance remains the reason for failure of chemotherapy.
29958141|ab|3|29958141|BACKGROUND|BACKGROUND|BACKGROUND|Oridonin, extracted from Chinese herb medicine, displays anti-tumor effect in several types of cancer.
29958141|ab|4|29958141|BACKGROUND|BACKGROUND|BACKGROUND|Whether oridonin could enhance the effect of 5-FU in renal carcinoma has not been studied.
29958141|ab|5|29958141|METHODS|METHODS|METHODS|786-O cells were used in the current study.
29958141|ab|6|29958141|METHODS|METHODS|METHODS|Cell death was measured by MTT assay or live- and dead-cell staining assay.
29958141|ab|7|29958141|METHODS|METHODS|METHODS|Glutathione (GSH) level was examined by ELISA.
29958141|ab|8|29958141|METHODS|METHODS|METHODS|Necroptosis was identified by protein levels of receptors interaction protein-1 (RIP-1) and RIP-3, lactate dehydrogenase (LDH) and high mobility group box-1 protein (HMGB1) release, and poly [ADP-ribose] polymerase-1 (Parp-1) activity.
29958141|ab|9|29958141|METHODS|METHODS|METHODS|Using a xenograft assay in nude mice, we tested the anti-tumor effects of the oridonin combined with 5-FU.
29958141|ab|10|29958141|RESULTS|RESULTS|RESULTS|5-FU only induced apoptosis in 786-O cells.
29958141|ab|11|29958141|RESULTS|RESULTS|RESULTS|Oridonin activated both apoptosis and necroptosis in 786-O cells.
29958141|ab|12|29958141|RESULTS|RESULTS|RESULTS|Oridonin-induced necroptosis was reversed by addition of GSH or its precursorN-acetylcysteine (NAC).
29958141|ab|13|29958141|RESULTS|RESULTS|RESULTS|Oridonin-induced necroptosis was associated by activated JNK, p38, and ERK in 786-O cells, which were abolished by GSH or NAC treatment.
29958141|ab|14|29958141|RESULTS|RESULTS|RESULTS|However, JNK, p38, and ERK inhibitors showed no effect on oridonin induced-cell death.
29958141|ab|15|29958141|RESULTS|RESULTS|RESULTS|GSH or NAC treatment partly abolished the synergistic effects of oridonin and 5-FU on cell death.
29958141|ab|16|29958141|RESULTS|RESULTS|RESULTS|Oridonin enhanced the cytotoxicity of 5-FU both in vitro and in vivo.
29958141|ab|17|29958141|CONCLUSION|CONCLUSIONS|CONCLUSIONS|Oridonin enhances the cytotoxicity of 5-FU in renal cancer cells partially through inducing necroptosis, providing evidence of using necroptosis inducers in combination with chemotherapeutic agents for cancer treatment.
29940590|ab|1|29940590|BACKGROUND|BACKGROUND|BACKGROUND|Glucose-6-phosphate dehydrogenase (G6PD) deficiency is a common enzyme deficiency affecting more than 300 million individuals worldwide.
29940590|ab|2|29940590|BACKGROUND|BACKGROUND|BACKGROUND|Extreme neonatal hyperbilirubinemia, with its severe sequelae of bilirubin neurotoxicity and the potential of death, is the most devastating manifestation of G6PD deficiency.
29940590|ab|3|29940590|BACKGROUND|BACKGROUND|BACKGROUND|In a recent review of Favism, Luzzatto and Arese state that the pathophysiology of jaundice in G6PD-deficient neonates is different from that of favism, as there is little evidence of hemolysis in these infants.
29940590|ab|4|29940590|OBJECTIVES|OBJECTIVE|OBJECTIVE|To explore the role of hemolysis in neonatal hyperbilirubinemia associated with G6PD deficiency.
29940590|ab|5|29940590|METHODS|METHODS|METHODS|Previously published works including studies of endogenous production of carbon monoxide (CO), an index of heme catabolism, in hyperbilirubinemic G6PD-deficient neonates were reviewed to determine the role of hemolysis in this condition.
29940590|ab|6|29940590|RESULTS|RESULTS|RESULTS|Three studies demonstrated that endogenous CO production is elevated in G6PD-deficient neonates with extreme hyperbilirubinemia.
29940590|ab|7|29940590|CONCLUSIONS|CONCLUSIONS|CONCLUSIONS|Hemolysis is an important pathogenetic factor in G6PD deficiency-associated neonatal hyperbilirubinemia.
19281795|ab|1|19281795||BACKGROUND|BACKGROUND|Lipin-1 is a multifunctional metabolic regulator, involving in triacylglycerol and bioactive glycerolipids synthesis as an enzyme, transcriptional regulation as a coactivator, and adipogenesis.
19281795|ab|2|19281795||BACKGROUND|BACKGROUND|In obesity, adipose lipin-1 expression is decreased.
19281795|ab|3|19281795||BACKGROUND|BACKGROUND|Although lipin-1 is implicated in the pathogenesis of obesity, the mechanism is still not clear.
19281795|ab|4|19281795||OBJECTIVE|OBJECTIVE|Since TNF-alpha is deeply involved in the pathogenesis of obesity, insulin resistance, and diabetes, here we investigated the role of TNF-alpha on lipin-1 expression in adipocytes.
19281795|ab|5|19281795||RESULTS|RESULTS|Quantitative PCR studies showed that TNF-alpha suppressed both lipin-1A and -1B isoform expression in time- and dose-dependent manners in mature 3T3-L1 adpocytes.
19281795|ab|6|19281795||RESULTS|RESULTS|A Jak2 inhibitor, AG490, reversed the suppressive effect of TNF-alpha on both lipin-1A and -1B.
19281795|ab|7|19281795||RESULTS|RESULTS|In contrast, NF-kappaB, MAPKs, ceramide, and beta-catenin pathway tested were not involved in the mechanism.
19281795|ab|8|19281795||CONCLUSIONS|CONCLUSIONS|These results suggest that TNF-alpha could be involved in obesity-induced lipin-1 suppression in adipocytes and Jak2 may play an important role in the mechanism.
17448455|ab|1|17448455||BACKGROUND|BACKGROUND|The central nervous system (CNS) has been referred to as the "immunological privileged site".
17448455|ab|2|17448455||BACKGROUND|BACKGROUND|However, it is now clear that the privileged status of the CNS is a result of a balance between immune privilege and effective response.
17448455|ab|3|17448455||BACKGROUND|BACKGROUND|In vitro, human bone marrow mesenchymal stem cells (MSCs) have the ability to differentiate into neurons.
17448455|ab|4|17448455||OBJECTIVE|BACKGROUND|Based on this biological attribute we gain the possibility by means of using MSCs as the donors to develop a future cell therapy in clinical application.
17448455|ab|5|17448455||OBJECTIVE|OBJECTIVE|But using MSCs as donor cells inevitably raises the question as to whether these donor cells would be immunogenic, and if so, would they be rejected after transplantation.
17448455|ab|6|17448455||METHODS|METHODS|To investigate this, human MSCs were cultured in vitro and induced to differentiate along neuronal lineage.
17448455|ab|7|17448455||METHODS|RESULTS|The expression of human leukocyte antigen (HLA) class I and class II molecules and the co-stimulatory protein CD80 were increased on the surface of MSCs in the course of neuronal differentiation.
17448455|ab|8|17448455||RESULTS|RESULTS|But neither of the co-stimulatory proteins, CD40 or CD86, was expressed.
17448455|ab|9|17448455||RESULTS|RESULTS|After IFN-gamma exposure, the expression of the HLA molecules was further enhanced, but the co-stimulatory proteins were unaffected.
17448455|ab|10|17448455||RESULTS|RESULTS|MSCs that had been differentiated along neuronal lineage were not capable of inducing the proliferation of peripheral blood lymphocytes (PBLs).
17448455|ab|11|17448455||RESULTS|RESULTS|Even after IFN-gamma exposure, PBLs remained unresponsive.
17448455|ab|12|17448455||RESULTS|RESULTS|Furthermore, MSCs differentiated along neuronal lineage suppressed the proliferation of PBLs induced by allogeneic PBLs and mitogens.
17448455|ab|13|17448455||CONCLUSIONS|CONCLUSIONS|The mechanisms involved in the immunosuppression may be related to the effect of soluble factors and cell-cell interactions of neuronal differentiated MSCs and PBLs.
17448455|ab|14|17448455||CONCLUSIONS|CONCLUSIONS|From the above data we suggested that the low immunogenicity and immunomodulatory function of MSCs in the course of neuronal differentiation in vitro, which will be helpful to further investigation in order to establish the new way for future medical application.
